name,state,weather
Heroica Puebla de Zaragoza,Puebla,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 83}, {'day': '5/31', 'low_temp': 59, 'high_temp': 88}, {'day': '6/1', 'low_temp': 55, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 61, 'high_temp': 88}, {'day': '6/4', 'low_temp': 61, 'high_temp': 89}, {'day': '6/5', 'low_temp': 62, 'high_temp': 86}, {'day': '6/6', 'low_temp': 60, 'high_temp': 84}, {'day': '6/7', 'low_temp': 59, 'high_temp': 83}, {'day': '6/8', 'low_temp': 60, 'high_temp': 80}]"
Guadalupe Victoria,Puebla,"[{'day': '5/30', 'low_temp': 50, 'high_temp': 70}, {'day': '5/31', 'low_temp': 50, 'high_temp': 73}, {'day': '6/1', 'low_temp': 47, 'high_temp': 71}, {'day': '6/2', 'low_temp': 52, 'high_temp': 71}, {'day': '6/3', 'low_temp': 54, 'high_temp': 73}, {'day': '6/4', 'low_temp': 55, 'high_temp': 74}, {'day': '6/5', 'low_temp': 53, 'high_temp': 73}, {'day': '6/6', 'low_temp': 53, 'high_temp': 66}, {'day': '6/7', 'low_temp': 52, 'high_temp': 65}, {'day': '6/8', 'low_temp': 53, 'high_temp': 62}]"
General Felipe Ángeles,Puebla,"[{'day': '5/30', 'low_temp': 55, 'high_temp': 84}, {'day': '5/31', 'low_temp': 54, 'high_temp': 88}, {'day': '6/1', 'low_temp': 51, 'high_temp': 89}, {'day': '6/2', 'low_temp': 55, 'high_temp': 87}, {'day': '6/3', 'low_temp': 58, 'high_temp': 88}, {'day': '6/4', 'low_temp': 59, 'high_temp': 89}, {'day': '6/5', 'low_temp': 60, 'high_temp': 87}, {'day': '6/6', 'low_temp': 60, 'high_temp': 82}, {'day': '6/7', 'low_temp': 59, 'high_temp': 80}, {'day': '6/8', 'low_temp': 60, 'high_temp': 77}]"
Esperanza,Puebla,"[{'day': '5/30', 'low_temp': 51, 'high_temp': 77}, {'day': '5/31', 'low_temp': 53, 'high_temp': 81}, {'day': '6/1', 'low_temp': 49, 'high_temp': 81}, {'day': '6/2', 'low_temp': 53, 'high_temp': 81}, {'day': '6/3', 'low_temp': 54, 'high_temp': 81}, {'day': '6/4', 'low_temp': 55, 'high_temp': 82}, {'day': '6/5', 'low_temp': 56, 'high_temp': 81}, {'day': '6/6', 'low_temp': 56, 'high_temp': 73}, {'day': '6/7', 'low_temp': 56, 'high_temp': 72}, {'day': '6/8', 'low_temp': 55, 'high_temp': 69}]"
Eloxochitlán,Puebla,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 85}, {'day': '5/31', 'low_temp': 63, 'high_temp': 88}, {'day': '6/1', 'low_temp': 60, 'high_temp': 87}, {'day': '6/2', 'low_temp': 62, 'high_temp': 86}, {'day': '6/3', 'low_temp': 62, 'high_temp': 88}, {'day': '6/4', 'low_temp': 65, 'high_temp': 90}, {'day': '6/5', 'low_temp': 64, 'high_temp': 89}, {'day': '6/6', 'low_temp': 63, 'high_temp': 85}, {'day': '6/7', 'low_temp': 63, 'high_temp': 84}, {'day': '6/8', 'low_temp': 62, 'high_temp': 82}]"
Cuyoaco,Puebla,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 79}, {'day': '5/31', 'low_temp': 58, 'high_temp': 83}, {'day': '6/1', 'low_temp': 56, 'high_temp': 83}, {'day': '6/2', 'low_temp': 59, 'high_temp': 81}, {'day': '6/3', 'low_temp': 60, 'high_temp': 83}, {'day': '6/4', 'low_temp': 62, 'high_temp': 84}, {'day': '6/5', 'low_temp': 61, 'high_temp': 83}, {'day': '6/6', 'low_temp': 58, 'high_temp': 77}, {'day': '6/7', 'low_temp': 56, 'high_temp': 76}, {'day': '6/8', 'low_temp': 57, 'high_temp': 72}]"
Cuetzalan del Progreso,Puebla,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 93}, {'day': '5/31', 'low_temp': 73, 'high_temp': 96}, {'day': '6/1', 'low_temp': 70, 'high_temp': 97}, {'day': '6/2', 'low_temp': 72, 'high_temp': 96}, {'day': '6/3', 'low_temp': 73, 'high_temp': 97}, {'day': '6/4', 'low_temp': 74, 'high_temp': 97}, {'day': '6/5', 'low_temp': 72, 'high_temp': 98}, {'day': '6/6', 'low_temp': 68, 'high_temp': 93}, {'day': '6/7', 'low_temp': 67, 'high_temp': 93}, {'day': '6/8', 'low_temp': 68, 'high_temp': 89}]"
Cuautlancingo,Puebla,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 84}, {'day': '5/31', 'low_temp': 58, 'high_temp': 89}, {'day': '6/1', 'low_temp': 54, 'high_temp': 92}, {'day': '6/2', 'low_temp': 58, 'high_temp': 90}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 58, 'high_temp': 89}, {'day': '6/5', 'low_temp': 59, 'high_temp': 87}, {'day': '6/6', 'low_temp': 60, 'high_temp': 85}, {'day': '6/7', 'low_temp': 58, 'high_temp': 84}, {'day': '6/8', 'low_temp': 59, 'high_temp': 80}]"
Coyomeapan,Puebla,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 80}, {'day': '5/31', 'low_temp': 57, 'high_temp': 82}, {'day': '6/1', 'low_temp': 53, 'high_temp': 81}, {'day': '6/2', 'low_temp': 56, 'high_temp': 80}, {'day': '6/3', 'low_temp': 57, 'high_temp': 82}, {'day': '6/4', 'low_temp': 58, 'high_temp': 84}, {'day': '6/5', 'low_temp': 59, 'high_temp': 83}, {'day': '6/6', 'low_temp': 57, 'high_temp': 78}, {'day': '6/7', 'low_temp': 56, 'high_temp': 77}, {'day': '6/8', 'low_temp': 57, 'high_temp': 75}]"
Coxcatlán,Puebla,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 97}, {'day': '5/31', 'low_temp': 65, 'high_temp': 100}, {'day': '6/1', 'low_temp': 62, 'high_temp': 98}, {'day': '6/2', 'low_temp': 65, 'high_temp': 97}, {'day': '6/3', 'low_temp': 65, 'high_temp': 99}, {'day': '6/4', 'low_temp': 68, 'high_temp': 101}, {'day': '6/5', 'low_temp': 67, 'high_temp': 99}, {'day': '6/6', 'low_temp': 67, 'high_temp': 93}, {'day': '6/7', 'low_temp': 66, 'high_temp': 92}, {'day': '6/8', 'low_temp': 67, 'high_temp': 89}]"
Francisco Z. Mena,Puebla,"[{'day': '5/30', 'low_temp': 75, 'high_temp': 104}, {'day': '5/31', 'low_temp': 77, 'high_temp': 106}, {'day': '6/1', 'low_temp': 75, 'high_temp': 107}, {'day': '6/2', 'low_temp': 77, 'high_temp': 107}, {'day': '6/3', 'low_temp': 76, 'high_temp': 107}, {'day': '6/4', 'low_temp': 75, 'high_temp': 107}, {'day': '6/5', 'low_temp': 76, 'high_temp': 106}, {'day': '6/6', 'low_temp': 76, 'high_temp': 101}, {'day': '6/7', 'low_temp': 74, 'high_temp': 101}, {'day': '6/8', 'low_temp': 75, 'high_temp': 98}]"
Coronango,Puebla,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 84}, {'day': '5/31', 'low_temp': 57, 'high_temp': 90}, {'day': '6/1', 'low_temp': 52, 'high_temp': 92}, {'day': '6/2', 'low_temp': 57, 'high_temp': 91}, {'day': '6/3', 'low_temp': 60, 'high_temp': 89}, {'day': '6/4', 'low_temp': 59, 'high_temp': 89}, {'day': '6/5', 'low_temp': 58, 'high_temp': 87}, {'day': '6/6', 'low_temp': 59, 'high_temp': 83}, {'day': '6/7', 'low_temp': 58, 'high_temp': 82}, {'day': '6/8', 'low_temp': 59, 'high_temp': 80}]"
Ciudad Serdán,Puebla,"[{'day': '5/30', 'low_temp': 51, 'high_temp': 77}, {'day': '5/31', 'low_temp': 53, 'high_temp': 81}, {'day': '6/1', 'low_temp': 49, 'high_temp': 81}, {'day': '6/2', 'low_temp': 53, 'high_temp': 81}, {'day': '6/3', 'low_temp': 54, 'high_temp': 81}, {'day': '6/4', 'low_temp': 55, 'high_temp': 82}, {'day': '6/5', 'low_temp': 56, 'high_temp': 81}, {'day': '6/6', 'low_temp': 56, 'high_temp': 73}, {'day': '6/7', 'low_temp': 56, 'high_temp': 72}, {'day': '6/8', 'low_temp': 55, 'high_temp': 69}]"
Ciudad de Rafael Lara Grajales,Puebla,"[{'day': '5/30', 'low_temp': 53, 'high_temp': 81}, {'day': '5/31', 'low_temp': 53, 'high_temp': 86}, {'day': '6/1', 'low_temp': 50, 'high_temp': 87}, {'day': '6/2', 'low_temp': 54, 'high_temp': 86}, {'day': '6/3', 'low_temp': 56, 'high_temp': 86}, {'day': '6/4', 'low_temp': 56, 'high_temp': 87}, {'day': '6/5', 'low_temp': 55, 'high_temp': 84}, {'day': '6/6', 'low_temp': 57, 'high_temp': 79}, {'day': '6/7', 'low_temp': 56, 'high_temp': 78}, {'day': '6/8', 'low_temp': 57, 'high_temp': 74}]"
Ciudad de Libres,Puebla,"[{'day': '5/30', 'low_temp': 51, 'high_temp': 79}, {'day': '5/31', 'low_temp': 51, 'high_temp': 84}, {'day': '6/1', 'low_temp': 49, 'high_temp': 84}, {'day': '6/2', 'low_temp': 52, 'high_temp': 83}, {'day': '6/3', 'low_temp': 53, 'high_temp': 84}, {'day': '6/4', 'low_temp': 55, 'high_temp': 85}, {'day': '6/5', 'low_temp': 54, 'high_temp': 83}, {'day': '6/6', 'low_temp': 56, 'high_temp': 75}, {'day': '6/7', 'low_temp': 54, 'high_temp': 74}, {'day': '6/8', 'low_temp': 55, 'high_temp': 70}]"
Ciudad de Lázaro Cárdenas,Puebla,"[{'day': '5/30', 'low_temp': 75, 'high_temp': 104}, {'day': '5/31', 'low_temp': 77, 'high_temp': 106}, {'day': '6/1', 'low_temp': 75, 'high_temp': 107}, {'day': '6/2', 'low_temp': 77, 'high_temp': 107}, {'day': '6/3', 'low_temp': 76, 'high_temp': 107}, {'day': '6/4', 'low_temp': 75, 'high_temp': 107}, {'day': '6/5', 'low_temp': 76, 'high_temp': 106}, {'day': '6/6', 'low_temp': 76, 'high_temp': 101}, {'day': '6/7', 'low_temp': 74, 'high_temp': 101}, {'day': '6/8', 'low_temp': 75, 'high_temp': 98}]"
Ciudad de Chignahuapan,Puebla,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 79}, {'day': '5/31', 'low_temp': 60, 'high_temp': 84}, {'day': '6/1', 'low_temp': 57, 'high_temp': 84}, {'day': '6/2', 'low_temp': 61, 'high_temp': 83}, {'day': '6/3', 'low_temp': 63, 'high_temp': 84}, {'day': '6/4', 'low_temp': 63, 'high_temp': 84}, {'day': '6/5', 'low_temp': 61, 'high_temp': 83}, {'day': '6/6', 'low_temp': 58, 'high_temp': 78}, {'day': '6/7', 'low_temp': 57, 'high_temp': 78}, {'day': '6/8', 'low_temp': 58, 'high_temp': 74}]"
Ciudad de Chiautla de Tapia,Puebla,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 102}, {'day': '5/31', 'low_temp': 69, 'high_temp': 106}, {'day': '6/1', 'low_temp': 68, 'high_temp': 108}, {'day': '6/2', 'low_temp': 69, 'high_temp': 105}, {'day': '6/3', 'low_temp': 70, 'high_temp': 104}, {'day': '6/4', 'low_temp': 69, 'high_temp': 106}, {'day': '6/5', 'low_temp': 70, 'high_temp': 105}, {'day': '6/6', 'low_temp': 72, 'high_temp': 102}, {'day': '6/7', 'low_temp': 70, 'high_temp': 101}, {'day': '6/8', 'low_temp': 71, 'high_temp': 98}]"
Ciudad de Ajalpan,Puebla,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 97}, {'day': '5/31', 'low_temp': 65, 'high_temp': 100}, {'day': '6/1', 'low_temp': 62, 'high_temp': 98}, {'day': '6/2', 'low_temp': 65, 'high_temp': 97}, {'day': '6/3', 'low_temp': 65, 'high_temp': 99}, {'day': '6/4', 'low_temp': 68, 'high_temp': 101}, {'day': '6/5', 'low_temp': 67, 'high_temp': 99}, {'day': '6/6', 'low_temp': 67, 'high_temp': 93}, {'day': '6/7', 'low_temp': 66, 'high_temp': 92}, {'day': '6/8', 'low_temp': 67, 'high_temp': 89}]"
Cholula de Rivadavia,Puebla,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 84}, {'day': '5/31', 'low_temp': 57, 'high_temp': 90}, {'day': '6/1', 'low_temp': 52, 'high_temp': 92}, {'day': '6/2', 'low_temp': 57, 'high_temp': 91}, {'day': '6/3', 'low_temp': 60, 'high_temp': 89}, {'day': '6/4', 'low_temp': 59, 'high_temp': 89}, {'day': '6/5', 'low_temp': 58, 'high_temp': 87}, {'day': '6/6', 'low_temp': 59, 'high_temp': 83}, {'day': '6/7', 'low_temp': 58, 'high_temp': 82}, {'day': '6/8', 'low_temp': 59, 'high_temp': 80}]"
Chilchotla,Puebla,"[{'day': '5/30', 'low_temp': 53, 'high_temp': 67}, {'day': '5/31', 'low_temp': 55, 'high_temp': 70}, {'day': '6/1', 'low_temp': 54, 'high_temp': 68}, {'day': '6/2', 'low_temp': 56, 'high_temp': 68}, {'day': '6/3', 'low_temp': 57, 'high_temp': 70}, {'day': '6/4', 'low_temp': 58, 'high_temp': 71}, {'day': '6/5', 'low_temp': 57, 'high_temp': 70}, {'day': '6/6', 'low_temp': 55, 'high_temp': 70}, {'day': '6/7', 'low_temp': 56, 'high_temp': 69}, {'day': '6/8', 'low_temp': 55, 'high_temp': 67}]"
Chignautla,Puebla,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 81}, {'day': '5/31', 'low_temp': 64, 'high_temp': 84}, {'day': '6/1', 'low_temp': 63, 'high_temp': 84}, {'day': '6/2', 'low_temp': 65, 'high_temp': 83}, {'day': '6/3', 'low_temp': 65, 'high_temp': 85}, {'day': '6/4', 'low_temp': 67, 'high_temp': 85}, {'day': '6/5', 'low_temp': 65, 'high_temp': 84}, {'day': '6/6', 'low_temp': 62, 'high_temp': 78}, {'day': '6/7', 'low_temp': 60, 'high_temp': 78}, {'day': '6/8', 'low_temp': 61, 'high_temp': 74}]"
Chignahuapan,Puebla,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 79}, {'day': '5/31', 'low_temp': 60, 'high_temp': 84}, {'day': '6/1', 'low_temp': 57, 'high_temp': 84}, {'day': '6/2', 'low_temp': 61, 'high_temp': 83}, {'day': '6/3', 'low_temp': 63, 'high_temp': 84}, {'day': '6/4', 'low_temp': 63, 'high_temp': 84}, {'day': '6/5', 'low_temp': 61, 'high_temp': 83}, {'day': '6/6', 'low_temp': 58, 'high_temp': 78}, {'day': '6/7', 'low_temp': 57, 'high_temp': 78}, {'day': '6/8', 'low_temp': 58, 'high_temp': 74}]"
Chietla,Puebla,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 102}, {'day': '5/31', 'low_temp': 69, 'high_temp': 106}, {'day': '6/1', 'low_temp': 68, 'high_temp': 108}, {'day': '6/2', 'low_temp': 69, 'high_temp': 105}, {'day': '6/3', 'low_temp': 70, 'high_temp': 104}, {'day': '6/4', 'low_temp': 69, 'high_temp': 106}, {'day': '6/5', 'low_temp': 70, 'high_temp': 105}, {'day': '6/6', 'low_temp': 72, 'high_temp': 102}, {'day': '6/7', 'low_temp': 70, 'high_temp': 101}, {'day': '6/8', 'low_temp': 71, 'high_temp': 98}]"
Chiconcuautla,Puebla,"[{'day': '5/30', 'low_temp': 67, 'high_temp': 89}, {'day': '5/31', 'low_temp': 70, 'high_temp': 92}, {'day': '6/1', 'low_temp': 68, 'high_temp': 94}, {'day': '6/2', 'low_temp': 70, 'high_temp': 93}, {'day': '6/3', 'low_temp': 71, 'high_temp': 94}, {'day': '6/4', 'low_temp': 72, 'high_temp': 94}, {'day': '6/5', 'low_temp': 70, 'high_temp': 95}, {'day': '6/6', 'low_temp': 66, 'high_temp': 90}, {'day': '6/7', 'low_temp': 64, 'high_temp': 90}, {'day': '6/8', 'low_temp': 65, 'high_temp': 86}]"
Chichiquila,Puebla,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 84}, {'day': '5/31', 'low_temp': 62, 'high_temp': 85}, {'day': '6/1', 'low_temp': 60, 'high_temp': 85}, {'day': '6/2', 'low_temp': 63, 'high_temp': 84}, {'day': '6/3', 'low_temp': 63, 'high_temp': 86}, {'day': '6/4', 'low_temp': 66, 'high_temp': 87}, {'day': '6/5', 'low_temp': 65, 'high_temp': 85}, {'day': '6/6', 'low_temp': 62, 'high_temp': 80}, {'day': '6/7', 'low_temp': 62, 'high_temp': 79}, {'day': '6/8', 'low_temp': 61, 'high_temp': 77}]"
Chiautzingo,Puebla,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 84}, {'day': '5/31', 'low_temp': 57, 'high_temp': 90}, {'day': '6/1', 'low_temp': 52, 'high_temp': 92}, {'day': '6/2', 'low_temp': 57, 'high_temp': 91}, {'day': '6/3', 'low_temp': 60, 'high_temp': 89}, {'day': '6/4', 'low_temp': 59, 'high_temp': 89}, {'day': '6/5', 'low_temp': 58, 'high_temp': 87}, {'day': '6/6', 'low_temp': 59, 'high_temp': 83}, {'day': '6/7', 'low_temp': 58, 'high_temp': 82}, {'day': '6/8', 'low_temp': 59, 'high_temp': 80}]"
Chiautla,Puebla,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 102}, {'day': '5/31', 'low_temp': 69, 'high_temp': 106}, {'day': '6/1', 'low_temp': 68, 'high_temp': 108}, {'day': '6/2', 'low_temp': 69, 'high_temp': 105}, {'day': '6/3', 'low_temp': 70, 'high_temp': 104}, {'day': '6/4', 'low_temp': 69, 'high_temp': 106}, {'day': '6/5', 'low_temp': 70, 'high_temp': 105}, {'day': '6/6', 'low_temp': 72, 'high_temp': 102}, {'day': '6/7', 'low_temp': 70, 'high_temp': 101}, {'day': '6/8', 'low_temp': 71, 'high_temp': 98}]"
Chalchicomula de Sesma,Puebla,"[{'day': '5/30', 'low_temp': 51, 'high_temp': 77}, {'day': '5/31', 'low_temp': 53, 'high_temp': 81}, {'day': '6/1', 'low_temp': 49, 'high_temp': 81}, {'day': '6/2', 'low_temp': 53, 'high_temp': 81}, {'day': '6/3', 'low_temp': 54, 'high_temp': 81}, {'day': '6/4', 'low_temp': 55, 'high_temp': 82}, {'day': '6/5', 'low_temp': 56, 'high_temp': 81}, {'day': '6/6', 'low_temp': 56, 'high_temp': 73}, {'day': '6/7', 'low_temp': 56, 'high_temp': 72}, {'day': '6/8', 'low_temp': 55, 'high_temp': 69}]"
Casa Blanca,Puebla,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 83}, {'day': '5/31', 'low_temp': 59, 'high_temp': 88}, {'day': '6/1', 'low_temp': 55, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 61, 'high_temp': 88}, {'day': '6/4', 'low_temp': 61, 'high_temp': 89}, {'day': '6/5', 'low_temp': 62, 'high_temp': 86}, {'day': '6/6', 'low_temp': 60, 'high_temp': 84}, {'day': '6/7', 'low_temp': 59, 'high_temp': 83}, {'day': '6/8', 'low_temp': 60, 'high_temp': 80}]"
Cañada Morelos,Puebla,"[{'day': '5/30', 'low_temp': 55, 'high_temp': 84}, {'day': '5/31', 'low_temp': 54, 'high_temp': 88}, {'day': '6/1', 'low_temp': 51, 'high_temp': 89}, {'day': '6/2', 'low_temp': 55, 'high_temp': 87}, {'day': '6/3', 'low_temp': 58, 'high_temp': 88}, {'day': '6/4', 'low_temp': 59, 'high_temp': 89}, {'day': '6/5', 'low_temp': 60, 'high_temp': 87}, {'day': '6/6', 'low_temp': 60, 'high_temp': 82}, {'day': '6/7', 'low_temp': 59, 'high_temp': 80}, {'day': '6/8', 'low_temp': 60, 'high_temp': 77}]"
Calpan,Puebla,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 84}, {'day': '5/31', 'low_temp': 57, 'high_temp': 90}, {'day': '6/1', 'low_temp': 52, 'high_temp': 92}, {'day': '6/2', 'low_temp': 57, 'high_temp': 91}, {'day': '6/3', 'low_temp': 60, 'high_temp': 89}, {'day': '6/4', 'low_temp': 59, 'high_temp': 89}, {'day': '6/5', 'low_temp': 58, 'high_temp': 87}, {'day': '6/6', 'low_temp': 59, 'high_temp': 83}, {'day': '6/7', 'low_temp': 58, 'high_temp': 82}, {'day': '6/8', 'low_temp': 59, 'high_temp': 80}]"
Atzitzihuacán,Puebla,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 90}, {'day': '5/31', 'low_temp': 64, 'high_temp': 95}, {'day': '6/1', 'low_temp': 61, 'high_temp': 97}, {'day': '6/2', 'low_temp': 63, 'high_temp': 94}, {'day': '6/3', 'low_temp': 64, 'high_temp': 92}, {'day': '6/4', 'low_temp': 64, 'high_temp': 93}, {'day': '6/5', 'low_temp': 63, 'high_temp': 91}, {'day': '6/6', 'low_temp': 65, 'high_temp': 91}, {'day': '6/7', 'low_temp': 63, 'high_temp': 89}, {'day': '6/8', 'low_temp': 64, 'high_temp': 86}]"
Atlixco,Puebla,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 88}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 59, 'high_temp': 96}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 63, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 90}, {'day': '6/6', 'low_temp': 64, 'high_temp': 90}, {'day': '6/7', 'low_temp': 62, 'high_temp': 88}, {'day': '6/8', 'low_temp': 63, 'high_temp': 85}]"
Atencingo,Puebla,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 102}, {'day': '5/31', 'low_temp': 69, 'high_temp': 106}, {'day': '6/1', 'low_temp': 68, 'high_temp': 108}, {'day': '6/2', 'low_temp': 69, 'high_temp': 105}, {'day': '6/3', 'low_temp': 70, 'high_temp': 104}, {'day': '6/4', 'low_temp': 69, 'high_temp': 106}, {'day': '6/5', 'low_temp': 70, 'high_temp': 105}, {'day': '6/6', 'low_temp': 72, 'high_temp': 102}, {'day': '6/7', 'low_temp': 70, 'high_temp': 101}, {'day': '6/8', 'low_temp': 71, 'high_temp': 98}]"
Atempan,Puebla,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 80}, {'day': '5/31', 'low_temp': 63, 'high_temp': 83}, {'day': '6/1', 'low_temp': 62, 'high_temp': 83}, {'day': '6/2', 'low_temp': 64, 'high_temp': 82}, {'day': '6/3', 'low_temp': 65, 'high_temp': 84}, {'day': '6/4', 'low_temp': 66, 'high_temp': 83}, {'day': '6/5', 'low_temp': 65, 'high_temp': 82}, {'day': '6/6', 'low_temp': 61, 'high_temp': 77}, {'day': '6/7', 'low_temp': 59, 'high_temp': 76}, {'day': '6/8', 'low_temp': 60, 'high_temp': 73}]"
Amozoc de Mota,Puebla,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 84}, {'day': '5/31', 'low_temp': 57, 'high_temp': 86}, {'day': '6/1', 'low_temp': 52, 'high_temp': 89}, {'day': '6/2', 'low_temp': 56, 'high_temp': 87}, {'day': '6/3', 'low_temp': 59, 'high_temp': 86}, {'day': '6/4', 'low_temp': 59, 'high_temp': 87}, {'day': '6/5', 'low_temp': 60, 'high_temp': 84}, {'day': '6/6', 'low_temp': 59, 'high_temp': 82}, {'day': '6/7', 'low_temp': 58, 'high_temp': 80}, {'day': '6/8', 'low_temp': 59, 'high_temp': 77}]"
Altepexi,Puebla,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 97}, {'day': '5/31', 'low_temp': 65, 'high_temp': 100}, {'day': '6/1', 'low_temp': 62, 'high_temp': 98}, {'day': '6/2', 'low_temp': 65, 'high_temp': 97}, {'day': '6/3', 'low_temp': 65, 'high_temp': 99}, {'day': '6/4', 'low_temp': 68, 'high_temp': 101}, {'day': '6/5', 'low_temp': 67, 'high_temp': 99}, {'day': '6/6', 'low_temp': 67, 'high_temp': 93}, {'day': '6/7', 'low_temp': 66, 'high_temp': 92}, {'day': '6/8', 'low_temp': 67, 'high_temp': 89}]"
Ajalpan,Puebla,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 97}, {'day': '5/31', 'low_temp': 65, 'high_temp': 100}, {'day': '6/1', 'low_temp': 62, 'high_temp': 98}, {'day': '6/2', 'low_temp': 65, 'high_temp': 97}, {'day': '6/3', 'low_temp': 65, 'high_temp': 99}, {'day': '6/4', 'low_temp': 68, 'high_temp': 101}, {'day': '6/5', 'low_temp': 67, 'high_temp': 99}, {'day': '6/6', 'low_temp': 67, 'high_temp': 93}, {'day': '6/7', 'low_temp': 66, 'high_temp': 92}, {'day': '6/8', 'low_temp': 67, 'high_temp': 89}]"
Amozoc,Puebla,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 84}, {'day': '5/31', 'low_temp': 57, 'high_temp': 86}, {'day': '6/1', 'low_temp': 52, 'high_temp': 89}, {'day': '6/2', 'low_temp': 56, 'high_temp': 87}, {'day': '6/3', 'low_temp': 59, 'high_temp': 86}, {'day': '6/4', 'low_temp': 59, 'high_temp': 87}, {'day': '6/5', 'low_temp': 60, 'high_temp': 84}, {'day': '6/6', 'low_temp': 59, 'high_temp': 82}, {'day': '6/7', 'low_temp': 58, 'high_temp': 80}, {'day': '6/8', 'low_temp': 59, 'high_temp': 77}]"
Ahuazotepec,Puebla,"[{'day': '5/30', 'low_temp': 55, 'high_temp': 87}, {'day': '5/31', 'low_temp': 56, 'high_temp': 78}, {'day': '6/1', 'low_temp': 54, 'high_temp': 78}, {'day': '6/2', 'low_temp': 57, 'high_temp': 77}, {'day': '6/3', 'low_temp': 59, 'high_temp': 79}, {'day': '6/4', 'low_temp': 60, 'high_temp': 79}, {'day': '6/5', 'low_temp': 58, 'high_temp': 78}, {'day': '6/6', 'low_temp': 56, 'high_temp': 74}, {'day': '6/7', 'low_temp': 55, 'high_temp': 73}, {'day': '6/8', 'low_temp': 56, 'high_temp': 70}]"
Ahuacatlán,Puebla,"[{'day': '5/30', 'low_temp': 67, 'high_temp': 89}, {'day': '5/31', 'low_temp': 70, 'high_temp': 92}, {'day': '6/1', 'low_temp': 68, 'high_temp': 94}, {'day': '6/2', 'low_temp': 70, 'high_temp': 93}, {'day': '6/3', 'low_temp': 71, 'high_temp': 94}, {'day': '6/4', 'low_temp': 72, 'high_temp': 94}, {'day': '6/5', 'low_temp': 70, 'high_temp': 95}, {'day': '6/6', 'low_temp': 66, 'high_temp': 90}, {'day': '6/7', 'low_temp': 64, 'high_temp': 90}, {'day': '6/8', 'low_temp': 65, 'high_temp': 86}]"
Acatzingo de Hidalgo,Puebla,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 87}, {'day': '5/31', 'low_temp': 59, 'high_temp': 92}, {'day': '6/1', 'low_temp': 55, 'high_temp': 93}, {'day': '6/2', 'low_temp': 59, 'high_temp': 91}, {'day': '6/3', 'low_temp': 60, 'high_temp': 91}, {'day': '6/4', 'low_temp': 61, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 89}, {'day': '6/6', 'low_temp': 63, 'high_temp': 87}, {'day': '6/7', 'low_temp': 61, 'high_temp': 86}, {'day': '6/8', 'low_temp': 62, 'high_temp': 82}]"
